kepid fits i j k l period prad srad kepmag
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013131215648_llc.fits 1 3 0 1 210.927160533 1.14206851418 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2011177032512_llc.fits 1 3 0 2 201.996786489 1.9719060865 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012088054726_llc.fits 1 3 0 3 272.408179974 1.78646301957 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2013131215648_llc.fits 1 3 0 4 234.60533066 1.80617106983 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2011177032512_llc.fits 1 3 0 5 285.963538934 1.91031224316 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2011271113734_llc.fits 1 3 0 6 250.561458283 1.77851381685 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2011271113734_llc.fits 1 3 0 7 247.940587366 1.51472827702 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2010355172524_llc.fits 1 3 0 8 200.808309404 1.36974643682 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2011271113734_llc.fits 1 3 0 9 281.683918497 1.73353505859 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2013098041711_llc.fits 1 3 0 10 249.564816105 1.53279255445 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2013011073258_llc.fits 1 3 0 11 214.383155432 1.74784776529 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011271113734_llc.fits 1 3 0 12 233.512067058 1.51409426724 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009259160929_llc.fits 1 3 0 13 287.368339184 1.15546852019 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2010355172524_llc.fits 1 3 0 14 286.806878583 1.10019687654 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010265121752_llc.fits 1 3 0 15 253.915264992 1.9686452954 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2009350155506_llc.fits 1 3 0 16 296.892869261 1.16136610388 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012004120508_llc.fits 1 3 0 17 282.724518626 1.16055068982 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2009166043257_llc.fits 1 3 0 18 287.645150002 1.82022297153 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2013098041711_llc.fits 1 3 0 19 266.754931188 1.32858885839 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2013131215648_llc.fits 1 3 1 0 298.671957228 1.01595238035 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2012277125453_llc.fits 1 3 1 1 235.232276294 1.03667984453 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012179063303_llc.fits 1 3 1 2 245.679084855 1.89314563284 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2009259160929_llc.fits 1 3 1 3 214.586811696 1.55595241179 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2009166043257_llc.fits 1 3 1 4 253.773799101 1.89691620522 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009166043257_llc.fits 1 3 1 5 203.389325902 1.47067713434 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010078095331_llc.fits 1 3 1 6 260.240129053 1.33585188181 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2010265121752_llc.fits 1 3 1 7 213.783223432 1.81714885892 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2013131215648_llc.fits 1 3 1 8 229.47557565 1.8196027909 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2012277125453_llc.fits 1 3 1 9 231.667154321 1.76728836822 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2013011073258_llc.fits 1 3 1 10 214.906930612 1.22798727907 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009259160929_llc.fits 1 3 1 11 215.400840858 1.74449740425 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011271113734_llc.fits 1 3 1 12 236.880371563 1.83663376356 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2011073133259_llc.fits 1 3 1 13 263.291452445 1.2010036597 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2011073133259_llc.fits 1 3 1 14 204.820784188 1.33070442326 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010078095331_llc.fits 1 3 1 15 262.043197674 1.20736340869 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2012088054726_llc.fits 1 3 1 16 266.372769235 1.15339395297 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2013011073258_llc.fits 1 3 1 17 200.150228656 1.34038445089 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010078095331_llc.fits 1 3 1 18 218.146128689 1.84021438398 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2009259160929_llc.fits 1 3 1 19 226.150003803 1.35599770718 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2013011073258_llc.fits 1 3 2 0 205.482197036 1.40168777971 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010265121752_llc.fits 1 3 2 1 211.623021723 1.11168199315 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2009350155506_llc.fits 1 3 2 2 219.885490658 1.91171556088 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2013131215648_llc.fits 1 3 2 3 202.927663466 1.43417461501 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2012088054726_llc.fits 1 3 2 4 296.034473281 1.37399265589 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009259160929_llc.fits 1 3 2 5 207.425151517 1.94723805572 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010355172524_llc.fits 1 3 2 6 243.071131652 1.97607834704 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2009166043257_llc.fits 1 3 2 7 237.501474666 1.22352799257 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2012179063303_llc.fits 1 3 2 8 278.758526018 1.9936533753 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2011073133259_llc.fits 1 3 2 9 284.414534768 1.6612228397 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012004120508_llc.fits 1 3 2 10 231.483104486 1.40828084303 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010174085026_llc.fits 1 3 2 11 214.825162516 1.22387690793 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2009259160929_llc.fits 1 3 2 12 289.178907592 1.78054679627 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009259160929_llc.fits 1 3 2 13 279.057566811 1.64995702096 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2009166043257_llc.fits 1 3 2 14 214.740838516 1.54172318112 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2013098041711_llc.fits 1 3 2 15 207.246029111 1.23628684166 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010265121752_llc.fits 1 3 2 16 279.614209145 1.5839419355 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012179063303_llc.fits 1 3 2 17 225.692425347 1.92398367223 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2012088054726_llc.fits 1 3 2 18 232.843256733 1.82916895719 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012088054726_llc.fits 1 3 2 19 273.186240119 1.56069982427 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2010078095331_llc.fits 1 3 3 0 212.901292565 1.19418891813 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010078095331_llc.fits 1 3 3 1 213.14168909 1.43072983823 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012277125453_llc.fits 1 3 3 2 231.01387052 1.74105357806 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2013131215648_llc.fits 1 3 3 3 208.262571401 1.05700976789 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2009166043257_llc.fits 1 3 3 4 221.17454026 1.4486093449 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2012277125453_llc.fits 1 3 3 5 201.545974458 1.61043963509 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2011271113734_llc.fits 1 3 3 6 297.978353291 1.83238901505 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2009259160929_llc.fits 1 3 3 7 263.60679543 1.87476093301 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2010174085026_llc.fits 1 3 3 8 242.733648845 1.35290193063 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2012088054726_llc.fits 1 3 3 9 264.998760396 1.65885678599 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012088054726_llc.fits 1 3 3 10 238.305529138 1.77007571102 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2012088054726_llc.fits 1 3 3 11 298.995663197 1.00802790124 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010078095331_llc.fits 1 3 3 12 207.203718671 1.09997807687 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2013131215648_llc.fits 1 3 3 13 243.173746515 1.99408639553 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2012179063303_llc.fits 1 3 3 14 235.83731221 1.64660676889 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010174085026_llc.fits 1 3 3 15 272.131970597 1.21563604633 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2013098041711_llc.fits 1 3 3 16 298.787147462 1.276843892 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012277125453_llc.fits 1 3 3 17 273.814888745 1.53183360899 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2013098041711_llc.fits 1 3 3 18 217.662673846 1.68773425124 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2011271113734_llc.fits 1 3 3 19 255.108232128 1.51291164783 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2012277125453_llc.fits 1 3 4 0 233.962275668 1.50078876346 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010078095331_llc.fits 1 3 4 1 250.693889954 1.14466177021 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010355172524_llc.fits 1 3 4 2 223.546200365 1.23332387109 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012088054726_llc.fits 1 3 4 3 295.08125403 1.97935427988 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010355172524_llc.fits 1 3 4 4 244.925743613 1.04891643373 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2013131215648_llc.fits 1 3 4 5 238.277998428 1.80903433863 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013098041711_llc.fits 1 3 4 6 296.011395734 1.26954210637 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2011177032512_llc.fits 1 3 4 7 268.64537656 1.45082869591 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009166043257_llc.fits 1 3 4 8 205.164805153 1.78764132589 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2009259160929_llc.fits 1 3 4 9 240.125486432 1.3239339227 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2013011073258_llc.fits 1 3 4 10 296.845435221 1.3032183169 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009350155506_llc.fits 1 3 4 11 210.659654961 1.368700606 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2009166043257_llc.fits 1 3 4 12 238.652479645 1.57925874533 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2011271113734_llc.fits 1 3 4 13 226.746704742 1.75036474754 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2013098041711_llc.fits 1 3 4 14 284.830447389 1.74136771817 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2009259160929_llc.fits 1 3 4 15 275.581740039 1.89134473703 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2011073133259_llc.fits 1 3 4 16 289.619883451 1.04999822834 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2010078095331_llc.fits 1 3 4 17 203.70071084 1.33833033839 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2009259160929_llc.fits 1 3 4 18 244.699472958 1.26004934213 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2009166043257_llc.fits 1 3 4 19 267.986353113 1.66877156366 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2013098041711_llc.fits 1 4 0 0 330.718711246 1.93572436465 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013011073258_llc.fits 1 4 0 1 423.845534872 1.75841539568 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012179063303_llc.fits 1 4 0 2 478.945539985 1.73869803538 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2013131215648_llc.fits 1 4 0 3 364.183868053 1.17211106434 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010355172524_llc.fits 1 4 0 4 391.444745499 1.00837669043 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2010174085026_llc.fits 1 4 0 5 406.873043164 1.58923819465 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013098041711_llc.fits 1 4 0 6 385.979453445 1.18303247921 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2009166043257_llc.fits 1 4 0 7 456.870415298 1.68224217406 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2013011073258_llc.fits 1 4 0 8 468.747727866 1.77438223803 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2009166043257_llc.fits 1 4 0 9 419.323102738 1.74623067012 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012088054726_llc.fits 1 4 0 10 426.894649373 1.37608474483 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2012179063303_llc.fits 1 4 0 11 370.510382657 1.08268026406 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2012088054726_llc.fits 1 4 0 12 364.797474311 1.95705564663 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009259160929_llc.fits 1 4 0 13 352.333612146 1.55192971077 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2010265121752_llc.fits 1 4 0 14 347.33416443 1.64261080035 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2012004120508_llc.fits 1 4 0 15 309.177450285 1.58786980565 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010174085026_llc.fits 1 4 0 16 434.824840628 1.23385741677 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2011177032512_llc.fits 1 4 0 17 494.228229593 1.5542539745 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2009350155506_llc.fits 1 4 0 18 358.91641595 1.7029549824 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 1 4 0 19 347.888926204 1.81818434729 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2009166043257_llc.fits 1 4 1 0 489.160165651 1.50655275157 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2011177032512_llc.fits 1 4 1 1 326.970993204 1.93877691224 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012088054726_llc.fits 1 4 1 2 395.952409673 1.52516864647 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2009259160929_llc.fits 1 4 1 3 350.581354546 1.87364088763 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010078095331_llc.fits 1 4 1 4 425.112805053 1.01447635456 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009259160929_llc.fits 1 4 1 5 412.589996842 1.98551822614 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2011271113734_llc.fits 1 4 1 6 367.432079777 1.55107876476 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2010174085026_llc.fits 1 4 1 7 397.829800505 1.36761970463 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009259160929_llc.fits 1 4 1 8 499.056309766 1.58810102587 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2011271113734_llc.fits 1 4 1 9 472.270356815 1.23383956314 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2013098041711_llc.fits 1 4 1 10 407.340522605 1.47076645367 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009131105131_llc.fits 1 4 1 11 474.481386929 1.57046683265 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011177032512_llc.fits 1 4 1 12 494.764445716 1.10860910062 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2010174085026_llc.fits 1 4 1 13 488.31476297 1.63424636163 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2013098041711_llc.fits 1 4 1 14 330.06215316 1.2061357641 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2013131215648_llc.fits 1 4 1 15 459.778164014 1.69517003952 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2013011073258_llc.fits 1 4 1 16 443.777083468 1.8366646487 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2009350155506_llc.fits 1 4 1 17 456.717227751 1.96443151846 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010265121752_llc.fits 1 4 1 18 447.871525302 1.29785541702 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012088054726_llc.fits 1 4 1 19 440.286424828 1.22721136317 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2009166043257_llc.fits 1 4 2 0 425.194802573 1.93260639353 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013131215648_llc.fits 1 4 2 1 379.679420073 1.41119099885 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2011177032512_llc.fits 1 4 2 2 484.371945157 1.10488014072 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2009166043257_llc.fits 1 4 2 3 402.821328967 1.95969793918 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 1 4 2 4 338.929235644 1.80724378588 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2011177032512_llc.fits 1 4 2 5 418.721070655 1.26050297629 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010078095331_llc.fits 1 4 2 6 490.039435998 1.85788690712 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2009166043257_llc.fits 1 4 2 7 438.037512666 1.24949173432 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2011271113734_llc.fits 1 4 2 8 492.683345338 1.83215944595 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2012277125453_llc.fits 1 4 2 9 403.059742922 1.68991908601 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2010174085026_llc.fits 1 4 2 10 334.2725824 1.32613656368 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2013098041711_llc.fits 1 4 2 11 443.519588336 1.05951726359 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2013011073258_llc.fits 1 4 2 12 446.773596175 1.83763442514 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2011177032512_llc.fits 1 4 2 13 395.953949466 1.5101064531 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2012088054726_llc.fits 1 4 2 14 458.720767062 1.79778663083 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010265121752_llc.fits 1 4 2 15 452.707788421 1.8653170511 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2013011073258_llc.fits 1 4 2 16 427.659387792 1.32741748164 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012277125453_llc.fits 1 4 2 17 402.616908461 1.65915350744 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010078095331_llc.fits 1 4 2 18 345.945713999 1.44662892381 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2013011073258_llc.fits 1 4 2 19 476.1197764 1.42361824006 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2013011073258_llc.fits 1 4 3 0 444.441825255 1.72489320576 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2012088054726_llc.fits 1 4 3 1 306.230155605 1.24470242406 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010265121752_llc.fits 1 4 3 2 409.699244538 1.2306393149 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010174085026_llc.fits 1 4 3 3 484.255190999 1.38167813296 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011271113734_llc.fits 1 4 3 4 436.046397284 1.04033370331 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2011271113734_llc.fits 1 4 3 5 358.426990375 1.58513626758 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013131215648_llc.fits 1 4 3 6 422.869433632 1.80256028423 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2009259160929_llc.fits 1 4 3 7 414.173212757 1.97465282068 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2013131215648_llc.fits 1 4 3 8 479.487947526 1.31601509934 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2009259160929_llc.fits 1 4 3 9 344.485712792 1.35799718306 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2011177032512_llc.fits 1 4 3 10 364.756766536 1.33123642915 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2012277125453_llc.fits 1 4 3 11 488.334444397 1.33294349188 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2009259160929_llc.fits 1 4 3 12 381.765080553 1.38793787504 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2013011073258_llc.fits 1 4 3 13 310.018871681 1.16956494083 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2009166043257_llc.fits 1 4 3 14 421.513817871 1.14884517504 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2009259160929_llc.fits 1 4 3 15 462.966973071 1.5198713481 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2009350155506_llc.fits 1 4 3 16 422.490158654 1.68183949945 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2010078095331_llc.fits 1 4 3 17 386.888247026 1.6594887913 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2012004120508_llc.fits 1 4 3 18 308.846772872 1.52505340837 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2010174085026_llc.fits 1 4 3 19 370.431422059 1.93763183617 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2010078095331_llc.fits 1 4 4 0 473.386498583 1.36491961387 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013098041711_llc.fits 1 4 4 1 381.256540885 1.04830034238 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012277125453_llc.fits 1 4 4 2 369.703253756 1.47773524596 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2011073133259_llc.fits 1 4 4 3 325.381802839 1.70507655702 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2009166043257_llc.fits 1 4 4 4 452.530303009 1.33858007278 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009259160929_llc.fits 1 4 4 5 314.655279205 1.20677031663 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2012004120508_llc.fits 1 4 4 6 463.71916054 1.7549709007 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2011177032512_llc.fits 1 4 4 7 491.768617221 1.00199785445 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009166043257_llc.fits 1 4 4 8 372.13866615 1.09465437913 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2010174085026_llc.fits 1 4 4 9 333.973346026 1.87405652946 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2010355172524_llc.fits 1 4 4 10 310.424231135 1.53060674946 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2012179063303_llc.fits 1 4 4 11 331.231699136 1.71183997447 0.29 12.889
